ua01_id_punktu_adresowego,ua02_id_pe,ua03_id_po,ua04_terc,ua05_simc,ua06_ulic,ua07_nr_porzadkowy,ua08_szerokosc,ua09_dlugosc,ua10_medium_dochodzace_do_pa,ua11_technologia_dostepowa,ua12_instalacja_telekom,ua13_medium_instalacji_budynku,ua14_technologia_dostepowa,ua15_identyfikacja_uslugi,ua16_dostep_stacjonarny,ua17_dostep_stacjonarny_bezprzewodowy,ua18_telewizja_cyfrowa,ua19_radio,ua20_usluga_telefoniczna,ua21_predkosc_uslugi_td,ua22_liczba_uzytkownikow_uslugi_td
"AD0016","P0014","","2215092","0175461","28683","6","54.4283","18.3444","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W14_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0017","P0015","","2205085","0991380","06029","25","54.3132","18.3592","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W15_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0018","P0015","","2205085","0991380","06029","25","54.3132","18.3592","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W15_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0019","P0016","","2261011","0933016","08323","28","54.4144","18.4684","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W16_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0020","P0016","","2261011","0933016","08323","28","54.4144","18.4684","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W16_2","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0021","P0016","","2261011","0933016","08323","28","54.4144","18.4684","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W16_3","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0022","P0017","","2205085","0177402","20254","28","54.3160","18.3802","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W17_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0023","P0017","","2205085","0177402","20254","28","54.3160","18.3802","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W17_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0024","P0018","","2205085","0177402","15300","2","54.3084","18.3926","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W18_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0025","P0018","","2205085","0177402","15300","2","54.3084","18.3926","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W18_2","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0026","P0018","","2205085","0177402","15300","2","54.3084","18.3926","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W18_3","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0027","P0019","","2205085","0177402","15300","4","54.3082","18.3938","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W19_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0028","P0020","","2205084","0935127","","32","54.3451","18.3570","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W20_1","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0029","P0020","","2205084","0935127","","32","54.3451","18.3570","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W20_2","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0030","P0020","","2205084","0935127","","32","54.3451","18.3570","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W20_3","Nie","Tak","Nie","Nie","Nie","02","3"
"AD0031","P0020","","2205084","0935127","","32","54.3451","18.3570","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W20_4","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0032","P0021","","2215092","0175343","10898","2","54.4466","18.3013","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W21_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0033","P0021","","2215092","0175343","10898","2","54.4466","18.3013","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W21_2","Nie","Tak","Nie","Nie","Nie","04","2"
"AD0034","P0021","","2215092","0175343","10898","2","54.4466","18.3013","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W21_3","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0035","P0022","","2205052","0172480","","28","54.2089","18.1734","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W22_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0036","P0022","","2205052","0172480","","28","54.2089","18.1734","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W22_2","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0037","P0023","","2205052","0172416","08124","1","54.2396","18.2028","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W23_1","Nie","Tak","Nie","Nie","Nie","02","2"
"AD0038","P0023","","2205052","0172416","08124","1","54.2396","18.2028","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W23_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0039","P0023","","2205052","0172416","08124","1","54.2396","18.2028","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W23_3","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0040","P0024","","2205025","0162978","56792","23","54.2674","18.0825","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W24_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0041","P0025","","2205042","0171434","","33B","54.3156","17.9382","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W25_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0042","P0026","","2205062","0173806","19335","5","54.2474","17.8965","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W26_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0043","P0028","","2205072","0174817","","60","54.3094","17.8164","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W28_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0044","P0029","","2205072","0174852","00209","45","54.2393","17.7782","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W29_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0045","P0030","","2205072","0174792","","32A","54.2838","17.8128","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W30_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0046","P0030","","2205072","0174792","","32A","54.2838","17.8128","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W30_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0047","P0031","","2205052","0172675","17011","5","54.2703","18.2084","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W31_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0048","P0031","","2205052","0172675","17011","5","54.2703","18.2084","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W31_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0049","P0032","","2205052","0172675","17011","7C","54.2737","18.2125","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W32_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0050","P0032","","2205052","0172675","17011","7C","54.2737","18.2125","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W32_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0051","P0033","","2205052","0172675","08179","2A","54.2796","18.1834","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W33_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0052","P0035","","2205025","0163104","25331","39","54.3195","18.2587","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W35_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0053","P0037","","2204052","0170140","22003","20","54.2040","18.2776","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W37_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0054","P0038","","2204052","0170067","24870","9","54.2178","18.2551","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W38_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0055","P0039","","2204052","0170044","21970","4","54.2326","18.2696","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W39_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0056","P0040","","2205052","1014441","","5","54.2594","18.2507","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W40_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0057","P0040","","2205052","1014441","","5","54.2594","18.2507","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W40_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0058","P0041","","2205052","1014441","","35","54.2746","18.2462","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W41_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0059","P0042","","2205052","0172385","20998","24","54.2707","18.2876","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W42_1","Nie","Tak","Nie","Nie","Nie","02","3"
"AD0060","P0042","","2205052","0172385","20998","24","54.2707","18.2876","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W42_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0061","P0043","","2261011","0933016","21620","12","54.3475","18.4810","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W43_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0062","P0043","","2261011","0933016","21620","12","54.3475","18.4810","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W43_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0063","P0045","","2261011","0933016","14535","7a","54.4175","18.4561","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W45_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0064","P0045","","2261011","0933016","14535","7a","54.4175","18.4561","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W45_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0065","P0046","","2261011","0933016","20254","39A","54.3761","18.4296","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W46_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0066","P0046","","2261011","0933016","20254","39A","54.3761","18.4296","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W46_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0067","P0049","","2205085","0177230","","3A","54.3626","18.4329","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W49_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0068","P0049","","2205085","0177230","","3A","54.3626","18.4329","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W49_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0069","P0050","","2205085","0177247","13706","26","54.3544","18.4245","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W50_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0070","P0050","","2205085","0177247","13706","26","54.3544","18.4245","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W50_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0071","P0050","","2205085","0177247","13706","26","54.3544","18.4245","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W50_3","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0072","P0051","","2205085","0177276","20254","21","54.3610","18.3680","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W51_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0073","P0052","","2205085","0177371","06075","25","54.3648","18.3790","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W52_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0074","P0053","","2205085","0177276","15590","3A","54.3698","18.3553","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W53_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0075","P0053","","2205085","0177276","15590","3A","54.3698","18.3553","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W53_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0076","P0055","","2205085","0177388","","193","54.2849","18.3293","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W55_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0077","P0055","","2205085","0177388","","193","54.2849","18.3293","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W55_2","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0078","P0055","","2205085","0177388","","193","54.2849","18.3293","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W55_3","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0079","P0056","","2205085","0177454","20254","43","54.2916","18.3567","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W56_1","Nie","Tak","Nie","Nie","Nie","02","2"
"AD0080","P0056","","2205085","0177454","20254","43","54.2916","18.3567","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W56_2","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0081","P0057","","2205085","0177106","","21","54.2978","18.3109","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W57_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0082","P0057","","2205085","0177106","","21","54.2978","18.3109","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W57_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0083","P0058","","2205025","0163245","","3","54.3445","18.2345","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W58_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0084","P0058","","2205025","0163245","","3","54.3445","18.2345","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W58_2","Nie","Tak","Nie","Nie","Nie","02","3"
"AD0085","P0059","","2205085","0177402","07535","12","54.3017","18.3989","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W59_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0086","P0061","","2261011","0933016","11110","16","54.3451","18.5073","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W61_1","Nie","Tak","Nie","Nie","Nie","05","2"
"AD0087","P0061","","2261011","0933016","11110","16","54.3451","18.5073","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W61_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0088","P0061","","2261011","0933016","11110","16","54.3451","18.5073","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W61_3","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0089","P0064","","2261011","0933016","39822","16","54.3486","18.4718","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W64_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0090","P0064","","2261011","0933016","39822","16","54.3486","18.4718","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W64_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0091","P0065","","2205085","0177514","31475","15C","54.3466","18.3257","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W65_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0092","P0065","","2205085","0177514","31475","15C","54.3466","18.3257","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W65_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0093","P0067","","2205085","0177276","26081","39","54.3693","18.3265","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W67_1","Nie","Tak","Nie","Nie","Nie","08","1"
"AD0094","P0068","","2205032","0169680","20683","7","54.3822","18.2894","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W68_1","Nie","Tak","Nie","Nie","Nie","02","3"
"AD0095","P0068","","2205032","0169680","20683","7","54.3822","18.2894","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W68_2","Nie","Tak","Nie","Nie","Nie","05","3"
"AD0096","P0068","","2205032","0169680","20683","7","54.3822","18.2894","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W68_3","Nie","Tak","Nie","Nie","Nie","03","5"
"AD0097","P0068","","2205032","0169680","20683","7","54.3822","18.2894","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W68_4","Nie","Tak","Tak","Nie","Nie","02","1"
"AD0098","P0069","","2205032","0169680","10562","5","54.3737","18.2840","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W69_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0099","P0069","","2205032","0169680","10562","5","54.3737","18.2840","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W69_2","Nie","Tak","Nie","Nie","Nie","02","2"
"AD0100","P0070","","2205085","1014464","","22","54.3359","18.4074","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W70_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0101","P0071","","2205032","0169874","42307","2","54.3931","18.2551","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W71_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0102","P0072","","2205032","0169756","07535","37","54.3577","18.3023","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W72_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0103","P0073","","2205032","0169874","03839","77","54.3874","18.2403","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W73_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0104","P0075","","2205032","0169650","07380","2","54.4173","18.2032","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W75_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0105","P0076","","2215092","0175343","04446","1","54.4312","18.2840","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W76_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0106","P0077","","2205032","0169489","05431","8","54.4136","18.3145","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W77_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0107","P0077","","2205032","0169489","05431","8","54.4136","18.3145","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W77_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0108","P0079","","2205032","0169590","11139","8","54.4178","18.3021","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W79_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0109","P0079","","2205032","0169590","11139","8","54.4178","18.3021","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W79_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0110","P0079","","2205032","0169590","11139","8","54.4178","18.3021","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W79_3","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0111","P0080","","2215092","0175337","20598","2","54.4374","18.2524","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W80_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0112","P0081","","2215092","0175254","01124","10","54.4488","18.2590","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W81_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0113","P0082","","2215092","0175337","05441","11","54.4399","18.2670","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W82_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0114","P0083","","2205032","0169489","25314","54","54.4174","18.3311","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W83_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0115","P0083","","2205032","0169489","25314","54","54.4174","18.3311","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W83_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0116","P0084","","2205032","0169845","08574","88","54.4136","18.3406","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W84_1","Nie","Tak","Nie","Nie","Nie","03","4"
"AD0117","P0084","","2205032","0169845","08574","88","54.4136","18.3406","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W84_2","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0118","P0085","","2205085","0177282","","39","54.4057","18.3646","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W85_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0119","P0085","","2205085","0177282","","39","54.4057","18.3646","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W85_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0120","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0121","P0086","","2205085","0177313","47019","24","54.3868","18.3623","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W86_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0122","P0087","","2205085","0177313","05441","32","54.3810","18.3622","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W87_1","Nie","Tak","Nie","Nie","Nie","04","2"
"AD0123","P0093","","2205085","0177402","20254","28B","54.3149","18.3780","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W93_1","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0124","P0093","","2205085","0177402","20254","28B","54.3149","18.3780","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W93_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0125","P0094","","2205085","1014464","","15B","54.3336","18.4038","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W94_1","Nie","Tak","Nie","Nie","Nie","03","2"
"AD0126","P0094","","2205085","1014464","","15B","54.3336","18.4038","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W94_2","Nie","Tak","Nie","Nie","Nie","04","1"
"AD0127","P0095","","2215092","0175343","07879","8","54.4481","18.2863","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W95_1","Nie","Tak","Nie","Nie","Nie","05","1"
"AD0128","P0097","","2205032","0169584","21271","52","54.4194","18.2777","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W97_1","Nie","Tak","Nie","Nie","Nie","02","2"
"AD0129","P0097","","2205032","0169584","21271","52","54.4194","18.2777","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W97_2","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0130","P0099","","2215092","0990971","13283","9","54.4601","18.2853","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W99_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0131","P0099","","2215092","0990971","13283","9","54.4601","18.2853","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W99_2","Nie","Tak","Nie","Nie","Nie","02","1"
"AD0132","P0101","","2205032","0169762","","55","54.3876","18.2213","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W101_1","Nie","Tak","Nie","Nie","Nie","03","3"
"AD0133","P0103","","2205025","0163699","","28","54.3378","18.2907","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W103_1","Nie","Tak","Nie","Nie","Nie","03","1"
"AD0134","P0104","","2205085","0177454","48918","32","54.3012","18.3638","radiowe","WiFi - 802.11ac w paśmie 5GHz","","","","SPE_1_W104_1","Nie","Tak","Nie","Nie","Nie","03","1"
